ling_n_words,ling_speaking_rate,ling_filler_ratio,ling_ttr,ling_repeat_ratio,ling_mean_word_len,ling_n_pauses,ling_mean_pause,ling_pause_ratio,ling_articulation_rate,label,split,anon_id
16.0,0.4,0.0,0.9375,0.0,5.375,2.0,8.750000000000004,0.43750000000000017,2.028639618138426,0,train,call_924e8a27e4de
4.0,0.1,0.0,1.0,0.0,4.5,1.0,10.959999999999997,0.2739999999999999,1.134215500945179,1,val,call_925ba94f05a4
59.0,1.475,0.05084745762711865,0.864406779661017,0.0,4.1525423728813555,1.0,3.900000000000002,0.09750000000000006,3.2432432432432434,1,train,call_927c1f5f2007
12.0,0.3,0.0,1.0,0.0,5.083333333333333,2.0,10.050000000000004,0.5025000000000002,2.4390243902439055,1,train,call_9491f635b944
21.0,0.525,0.0,0.9047619047619048,0.047619047619047616,4.904761904761905,4.0,4.044999999999999,0.4044999999999999,1.3529411764705872,0,train,call_94a8c8502249
54.0,1.35,0.0,0.8518518518518519,0.0,4.518518518518518,1.0,10.160000000000004,0.2540000000000001,3.121693121693123,1,val,call_957a8384caff
34.0,0.85,0.029411764705882353,0.8235294117647058,0.0,4.852941176470588,3.0,2.9866666666666677,0.22400000000000006,2.1879021879021887,0,val,call_95ccefc6e4ce
2.0,0.05,0.0,1.0,0.0,3.5,1.0,29.88,0.747,3.968253968253966,0,train,call_9741efdd34af
8.0,0.2,0.0,0.5,0.0,2.5,1.0,0.8399999999999999,0.020999999999999998,0.30698388334612436,1,train,call_97701e543c60
33.0,0.825,0.030303030303030304,0.8484848484848485,0.0,4.393939393939394,1.0,8.599999999999998,0.21499999999999994,2.554179566563466,0,train,call_989dad5aa1af
32.0,0.8,0.0,0.8125,0.03125,4.5625,3.0,2.633333333333334,0.19750000000000006,1.576994434137291,0,val,call_9a3d5b0a64a3
22.0,0.55,0.0,0.9090909090909091,0.0,4.2272727272727275,3.0,6.44,0.483,2.2944550669216053,0,val,call_9bb847dfc83e
44.0,1.1,0.0,0.8181818181818182,0.0,4.454545454545454,1.0,10.759999999999998,0.26899999999999996,3.5928143712574854,1,train,call_9c2dbbd1fe2e
62.0,1.55,0.016129032258064516,0.8548387096774194,0.0,4.387096774193548,3.0,3.7466666666666675,0.281,3.551609322974475,1,train,call_9dc1a304389f
26.0,0.65,0.038461538461538464,0.9230769230769231,0.0,3.923076923076923,3.0,6.2,0.465,2.9735682819383276,0,val,call_9f11e2c5441c
18.0,0.45,0.0,0.8333333333333334,0.0,3.888888888888889,2.0,8.48,0.42400000000000004,1.7605633802816913,0,train,call_a0fbbe7bfec4
49.0,1.225,0.02040816326530612,0.7346938775510204,0.0,4.244897959183674,2.0,6.359999999999999,0.31799999999999995,2.9378531073446337,0,train,call_a2aa58c1750b
13.0,0.325,0.07692307692307693,1.0,0.0,4.538461538461538,2.0,10.930000000000001,0.5465000000000001,2.9279279279279318,1,train,call_a381913d938c
22.0,0.55,0.0,0.9545454545454546,0.0,4.454545454545454,0.0,0.0,0.0,0.7289595758780648,1,val,call_a3a1f51a4bf9
52.0,1.3,0.019230769230769232,0.8846153846153846,0.0,3.6153846153846154,4.0,5.610000000000001,0.5610000000000002,4.7920433996383345,1,train,call_a426226cf8b9
9.0,0.225,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.5625000000000004,0,train,call_a4683528fef4
46.0,1.15,0.0,0.9565217391304348,0.0,4.456521739130435,4.0,0.44500000000000073,0.044500000000000074,3.8785834738617213,1,train,call_a49598543013
29.0,0.725,0.0,0.8275862068965517,0.0,3.896551724137931,1.0,11.779999999999998,0.29449999999999993,2.4671052631578942,1,train,call_a6481017c744
32.0,0.8,0.0,0.90625,0.0,3.90625,2.0,9.200000000000003,0.46000000000000013,3.3663366336633693,1,train,call_a71916766a4f
27.0,0.675,0.0,0.8888888888888888,0.0,5.407407407407407,3.0,5.593333333333336,0.4195000000000002,2.0408163265306136,0,train,call_a766613f8c8a
22.0,0.55,0.0,1.0,0.0,4.090909090909091,2.0,10.350000000000001,0.5175000000000001,2.2862823061630237,0,val,call_a7c95e99f3b6
36.0,0.9,0.027777777777777776,0.9166666666666666,0.027777777777777776,3.9444444444444446,5.0,2.5480000000000005,0.31850000000000006,2.389705882352941,1,train,call_a7df1d46e72b
31.0,0.775,0.0,0.9354838709677419,0.0,4.451612903225806,4.0,5.060000000000001,0.5060000000000001,3.475336322869956,1,train,call_a7ea289a43fd
54.0,1.35,0.0,0.8703703703703703,0.0,4.814814814814815,1.0,13.2,0.32999999999999996,3.7352555701179555,1,train,call_a8ca5b456ce4
36.0,0.9,0.0,0.8055555555555556,0.0,4.361111111111111,4.0,5.870000000000003,0.5870000000000003,3.1502423263327985,1,train,call_a9d29125d786
12.0,0.3,0.0,0.8333333333333334,0.08333333333333333,3.6666666666666665,3.0,7.820000000000003,0.5865000000000002,1.440329218106997,0,val,call_abf730747901
53.0,1.325,0.018867924528301886,0.8301886792452831,0.0,3.849056603773585,3.0,4.746666666666666,0.356,4.023845007451565,1,train,call_ac80248cae29
27.0,0.675,0.0,0.8518518518518519,0.0,3.814814814814815,2.0,9.260000000000002,0.4630000000000001,2.3255813953488382,0,train,call_acda78859d0d
35.0,0.875,0.05714285714285714,0.9714285714285714,0.0,4.171428571428572,3.0,4.119999999999998,0.30899999999999983,3.4542314335060413,1,train,call_ad8e23b11d98
20.0,0.5,0.0,0.95,0.0,4.35,3.0,5.7200000000000015,0.4290000000000001,3.2183908045977,1,train,call_adf30039caa2
27.0,0.675,0.037037037037037035,0.9259259259259259,0.0,5.222222222222222,2.0,5.7299999999999995,0.2865,2.6816608996539797,1,train,call_aed9b45d6c31
48.0,1.2,0.0,0.8125,0.020833333333333332,4.1875,3.0,4.6333333333333355,0.3475000000000002,3.4139402560455205,1,val,call_af9ad367dcce
32.0,0.8,0.0,0.90625,0.0,4.53125,1.0,9.740000000000002,0.24350000000000005,3.533190578158459,1,train,call_b0836ff3142a
47.0,1.175,0.02127659574468085,0.8085106382978723,0.0,4.127659574468085,2.0,0.3999999999999977,0.019999999999999886,2.1381578947368416,1,train,call_b167dd907a80
70.0,1.75,0.02857142857142857,0.8,0.0,3.9857142857142858,1.0,10.040000000000003,0.25100000000000006,3.7846481876332643,1,train,call_b2594d9c3ffd
40.0,1.0,0.0,0.85,0.0,4.275,3.0,6.466666666666666,0.485,3.547297297297298,0,train,call_b382ffa5187d
35.0,0.875,0.02857142857142857,0.8571428571428571,0.0,3.8285714285714287,0.0,0.0,0.0,3.4172661870503593,1,train,call_b3f14bd5c2b6
15.0,0.375,0.0,0.4666666666666667,0.0,5.466666666666667,2.0,7.370000000000002,0.3685000000000001,0.683682771194166,0,train,call_b41c86402714
41.0,1.025,0.0,0.9512195121951219,0.0,4.2926829268292686,2.0,0.5299999999999994,0.026499999999999968,3.2012195121951206,1,train,call_b5840ec7dd5e
22.0,0.55,0.0,0.9545454545454546,0.0,4.2727272727272725,1.0,12.079999999999998,0.30199999999999994,2.421052631578947,0,train,call_b5c4803ea37c
22.0,0.55,0.0,0.7272727272727273,0.0,3.8636363636363638,4.0,5.765000000000004,0.5765000000000005,2.851711026615976,0,val,call_b5cc1f8d8fee
34.0,0.85,0.0,0.9117647058823529,0.0,4.147058823529412,4.0,5.275000000000001,0.5275000000000001,2.3994811932555127,0,val,call_b658b1155216
57.0,1.425,0.017543859649122806,0.8070175438596491,0.0,4.0,2.0,6.390000000000002,0.3195000000000001,3.660049627791564,1,val,call_b712f501aeb8
39.0,0.975,0.05128205128205128,0.9743589743589743,0.0,4.615384615384615,2.0,8.819999999999999,0.44099999999999995,4.070981210855953,1,train,call_b72eccd91b8c
28.0,0.7,0.0,0.9642857142857143,0.0,4.75,3.0,8.833333333333334,0.6625,2.344931921331316,0,train,call_b78e6c8e05d3
41.0,1.025,0.0,0.8780487804878049,0.0,4.365853658536586,1.0,10.560000000000002,0.26400000000000007,4.0275049115913575,1,train,call_b7c3a7552903
23.0,0.575,0.043478260869565216,0.9565217391304348,0.0,3.9565217391304346,3.0,5.179999999999999,0.3884999999999999,4.358161648177495,1,train,call_b956718b62ae
18.0,0.45,0.0,0.9444444444444444,0.0,3.611111111111111,4.0,4.4799999999999995,0.44799999999999995,2.5700934579439245,0,train,call_b96e9305d9a2
32.0,0.8,0.03125,0.90625,0.0,3.53125,2.0,5.49,0.2745,2.8745644599303133,0,train,call_bac44092a11a
43.0,1.075,0.023255813953488372,0.9534883720930233,0.0,4.465116279069767,4.0,3.4749999999999988,0.34749999999999986,3.199404761904761,1,train,call_bba20372ca37
51.0,1.275,0.0,0.8235294117647058,0.0,4.2745098039215685,2.0,5.6899999999999995,0.2845,3.2544378698224827,1,train,call_bc24a38d8bf2
24.0,0.6,0.0,0.9166666666666666,0.0,4.5,3.0,4.3133333333333335,0.3235,2.3668639053254457,0,val,call_bc2c7c34acea
25.0,0.625,0.0,0.84,0.04,4.32,1.0,10.059999999999999,0.25149999999999995,1.9078947368421049,0,train,call_bc7120020303
32.0,0.8,0.03125,0.71875,0.0,4.09375,3.0,6.093333333333334,0.457,2.707275803722504,0,train,call_bd2262567810
8.0,0.2,0.0,0.75,0.125,4.5,3.0,6.1066666666666665,0.458,1.1904761904761914,0,val,call_bd98a8224da0
38.0,0.95,0.0,0.6842105263157895,0.07894736842105263,3.9473684210526314,3.0,5.066666666666667,0.38000000000000006,2.870090634441089,0,train,call_bda847d77eef
24.0,0.6,0.0,0.9166666666666666,0.041666666666666664,4.583333333333333,2.0,8.24,0.41200000000000003,3.6697247706422034,1,train,call_bdfa814252df
26.0,0.65,0.0,0.8461538461538461,0.038461538461538464,4.6923076923076925,6.0,4.006666666666667,0.6010000000000001,1.9877675840978601,0,val,call_be72006df132
27.0,0.675,0.0,0.8518518518518519,0.0,4.481481481481482,3.0,5.413333333333333,0.40599999999999997,1.8096514745308312,0,val,call_bf0384ed27ed
29.0,0.725,0.0,0.8275862068965517,0.0,4.413793103448276,4.0,6.265000000000002,0.6265000000000003,3.2511210762331886,0,train,call_bf4ed1a05c84
58.0,1.45,0.0,0.8620689655172413,0.0,4.241379310344827,1.0,0.46000000000000085,0.01150000000000002,3.4198113207547176,1,val,call_c04725672945
35.0,0.875,0.05714285714285714,0.8571428571428571,0.0,4.171428571428572,1.0,11.860000000000003,0.2965000000000001,2.881619937694704,1,train,call_c1cbe639d50f
28.0,0.7,0.03571428571428571,0.9642857142857143,0.0,4.964285714285714,3.0,4.686666666666668,0.3515000000000001,3.3816425120772973,1,train,call_c1d95df7a179
48.0,1.2,0.020833333333333332,0.8333333333333334,0.0,3.8958333333333335,2.0,6.73,0.3365,3.5714285714285716,1,val,call_c21f9cf2390e
28.0,0.7,0.03571428571428571,0.9285714285714286,0.0,4.178571428571429,2.0,9.010000000000002,0.45050000000000007,2.32945091514143,0,train,call_c337629bcbbb
22.0,0.55,0.0,1.0,0.0,4.5,2.0,9.470000000000006,0.4735000000000003,3.6945812807881824,1,train,call_c3417b995627
57.0,1.425,0.03508771929824561,0.8421052631578947,0.0,3.8947368421052633,1.0,0.7399999999999984,0.01849999999999996,3.64321608040201,1,train,call_c3a3ab5fa472
48.0,1.2,0.0,0.7916666666666666,0.0,4.583333333333333,1.0,0.6400000000000006,0.016000000000000014,3.3519553072625707,1,train,call_c3e9e24958f7
37.0,0.925,0.0,0.8108108108108109,0.0,4.351351351351352,1.0,13.7,0.34249999999999997,3.110047846889949,1,val,call_c49b6face6c3
17.0,0.425,0.0,1.0,0.0,5.176470588235294,1.0,9.399999999999999,0.23499999999999996,1.1235955056179774,0,val,call_c4fc8a865292
15.0,0.375,0.0,0.9333333333333333,0.0,4.333333333333333,2.0,8.560000000000002,0.4280000000000001,2.446483180428135,0,train,call_c509bc8280ae
41.0,1.025,0.0975609756097561,0.9024390243902439,0.0,4.463414634146342,2.0,6.700000000000001,0.3350000000000001,2.933151432469304,1,train,call_c5b04c36bb62
19.0,0.475,0.0,0.8947368421052632,0.0,4.684210526315789,4.0,6.125000000000001,0.6125,2.210526315789474,0,train,call_c647ee088162
28.0,0.7,0.0,0.9285714285714286,0.0,4.107142857142857,4.0,5.939999999999999,0.5939999999999999,4.44444444444444,1,train,call_c67ce09b3316
12.0,0.3,0.0,1.0,0.0,3.9166666666666665,1.0,7.98,0.1995,1.1247443762781184,0,train,call_c6daaae3eb0f
36.0,0.9,0.027777777777777776,0.6944444444444444,0.0,3.7222222222222223,1.0,7.640000000000001,0.191,2.0856820744081177,0,train,call_c6e878157063
71.0,1.775,0.04225352112676056,0.8450704225352113,0.0,3.971830985915493,3.0,3.7066666666666683,0.27800000000000014,3.9153439153439162,1,train,call_c87e905eb0d7
31.0,0.775,0.03225806451612903,0.7741935483870968,0.0,3.806451612903226,2.0,5.6999999999999975,0.28499999999999986,1.6931216931216932,0,val,call_ca184bb77a63
46.0,1.15,0.0,0.8913043478260869,0.0,4.782608695652174,2.0,8.319999999999999,0.4159999999999999,3.5276073619631902,1,train,call_ca5206a4f854
34.0,0.85,0.0,0.8823529411764706,0.0,4.5,1.0,12.04,0.301,3.020134228187919,1,train,call_cbad95f3aabc
34.0,0.85,0.0,0.8529411764705882,0.0,3.764705882352941,6.0,4.359999999999999,0.6539999999999999,2.9929577464788726,0,train,call_cbb902adb22a
37.0,0.925,0.02702702702702703,0.918918918918919,0.0,4.621621621621622,0.0,0.0,0.0,2.8315946348733236,1,train,call_ce3072c8e106
53.0,1.325,0.09433962264150944,0.8113207547169812,0.0,4.169811320754717,3.0,5.039999999999998,0.3779999999999999,3.9201183431952664,1,train,call_ce6146a1c53e
30.0,0.75,0.0,0.9,0.0,4.033333333333333,2.0,5.449999999999999,0.27249999999999996,3.5106382978723416,1,train,call_cea74e96e420
19.0,0.475,0.05263157894736842,0.9473684210526315,0.0,3.8421052631578947,2.0,7.910000000000002,0.3955000000000001,2.2483940042826576,0,val,call_cf313f91b995
52.0,1.3,0.07692307692307693,0.8269230769230769,0.0,4.0,0.0,0.0,0.0,3.106332138590204,1,train,call_d0442c9e97b7
36.0,0.9,0.05555555555555555,0.9166666666666666,0.0,4.0,2.0,7.030000000000001,0.35150000000000003,3.0139103554868627,1,train,call_d13864e1e455
33.0,0.825,0.0,0.9393939393939394,0.0,4.303030303030303,4.0,5.650000000000002,0.5650000000000002,2.7287319422150906,0,train,call_d13e6463c6fb
42.0,1.05,0.0,0.8809523809523809,0.0,4.738095238095238,1.0,17.0,0.425,3.2407407407407387,1,train,call_d147a02786d2
38.0,0.95,0.02631578947368421,0.9210526315789473,0.0,4.026315789473684,2.0,6.410000000000001,0.32050000000000006,3.243670886075949,1,train,call_d17b2416d506
18.0,0.45,0.0,0.9444444444444444,0.0,3.8333333333333335,4.0,6.529999999999999,0.6529999999999999,2.0080321285140568,0,train,call_d38f7d5159e7
14.0,0.35,0.0,0.8571428571428571,0.0,4.0,2.0,10.65,0.5325,1.86104218362283,0,train,call_d3e854cbb77d
18.0,0.45,0.0,0.5,0.0,3.7777777777777777,0.0,0.0,0.0,0.8424599831508004,1,train,call_d437831f4543
54.0,1.35,0.05555555555555555,0.8703703703703703,0.0,4.2407407407407405,2.0,6.729999999999999,0.3364999999999999,3.3414337788578377,1,val,call_d4518fcb700a
19.0,0.475,0.0,0.9473684210526315,0.0,4.105263157894737,3.0,10.3,0.7725000000000001,2.9239766081871355,0,train,call_d557fa43925b
24.0,0.6,0.0,0.9166666666666666,0.0,4.0,1.0,10.839999999999998,0.27099999999999996,2.992518703241895,0,train,call_d5d00276dd35
12.0,0.3,0.0,0.9166666666666666,0.0,4.583333333333333,2.0,8.270000000000001,0.4135000000000001,1.1463844797178133,0,val,call_d60330be1b1f
27.0,0.675,0.037037037037037035,0.9629629629629629,0.0,4.777777777777778,3.0,3.4600000000000004,0.2595,1.781002638522427,0,train,call_d72a7cb67eb0
8.0,0.2,0.0,0.625,0.0,6.0,2.0,9.760000000000002,0.4880000000000001,0.3913894324853229,0,train,call_d80d9f6f7884
37.0,0.925,0.02702702702702703,0.918918918918919,0.0,4.108108108108108,2.0,6.969999999999997,0.34849999999999987,3.3972125435540037,1,val,call_d88d3c23953c
50.0,1.25,0.02,0.86,0.0,4.12,2.0,8.5,0.425,3.8699690402476805,1,train,call_d88d8e15e430
37.0,0.925,0.0,0.918918918918919,0.0,4.5675675675675675,1.0,10.080000000000002,0.25200000000000006,3.1786941580756025,1,train,call_d89caa393417
28.0,0.7,0.0,0.8928571428571429,0.0,4.428571428571429,3.0,3.520000000000002,0.2640000000000001,2.4038461538461533,1,train,call_d9b9c625f406
40.0,1.0,0.025,0.75,0.0,4.375,1.0,11.84,0.296,2.836879432624113,0,train,call_db5326bcb672
10.0,0.25,0.0,0.7,0.3,4.1,3.0,5.7,0.42750000000000005,1.7605633802816896,0,val,call_dc1a55102190
22.0,0.55,0.0,0.5,0.0,4.454545454545454,0.0,0.0,0.0,0.9353078721745912,1,train,call_dcdbcc7d70e4
25.0,0.625,0.0,0.92,0.0,4.28,3.0,6.826666666666665,0.5119999999999999,2.35934664246824,0,train,call_ddeabfdb99d4
24.0,0.6,0.0,1.0,0.0,5.041666666666667,2.0,9.820000000000002,0.4910000000000001,2.1701388888888893,0,train,call_ddf2da1910f1
54.0,1.35,0.0,0.7962962962962963,0.0,4.37037037037037,2.0,5.440000000000001,0.2720000000000001,3.080308030803081,1,train,call_df3e278ab7fe
59.0,1.475,0.05084745762711865,0.8813559322033898,0.0,4.338983050847458,1.0,15.02,0.3755,4.261363636363639,1,train,call_df75973c8794
59.0,1.475,0.05084745762711865,0.864406779661017,0.0,4.322033898305085,1.0,10.379999999999999,0.25949999999999995,3.196099674972914,1,train,call_e0a8703be347
37.0,0.925,0.0,0.8648648648648649,0.0,4.081081081081081,2.0,8.409999999999997,0.4204999999999998,2.661870503597123,0,train,call_e0c1f661d9ca
27.0,0.675,0.0,0.9629629629629629,0.0,4.925925925925926,2.0,5.47,0.27349999999999997,3.284671532846715,1,train,call_e106a61086bb
15.0,0.375,0.0,1.0,0.0,5.266666666666667,4.0,6.000000000000002,0.6000000000000002,1.576994434137292,0,train,call_e118b75d4937
58.0,1.45,0.017241379310344827,0.896551724137931,0.0,4.327586206896552,5.0,2.758000000000002,0.3447500000000002,3.5735556879094723,1,train,call_e2200941723b
37.0,0.925,0.0,0.918918918918919,0.0,4.324324324324325,1.0,10.040000000000003,0.25100000000000006,2.7488855869242217,0,val,call_e2d538297f0c
60.0,1.5,0.0,0.8666666666666667,0.0,3.9833333333333334,3.0,4.086666666666667,0.30650000000000005,4.172366621067031,1,train,call_e3064936e37a
30.0,0.75,0.03333333333333333,0.8333333333333334,0.0,4.666666666666667,1.0,10.719999999999999,0.26799999999999996,2.6229508196721305,1,train,call_e3084824935d
35.0,0.875,0.0,0.8,0.0,4.542857142857143,3.0,4.300000000000001,0.32250000000000006,2.3602484472049694,0,train,call_e31bf946a8fa
34.0,0.85,0.029411764705882353,0.8529411764705882,0.0,4.4411764705882355,2.0,8.200000000000003,0.41000000000000014,3.1835205992509397,1,val,call_e329faf2b6a1
29.0,0.725,0.0,0.9655172413793104,0.0,4.827586206896552,2.0,5.369999999999999,0.26849999999999996,2.8336380255941496,1,val,call_e3f555297277
5.0,0.125,0.0,0.6,0.4,5.6,2.0,14.2,0.71,2.840909090909094,0,train,call_e4d9c2e0947a
23.0,0.575,0.0,0.8260869565217391,0.0,3.739130434782609,3.0,7.533333333333334,0.5650000000000001,1.5943877551020411,0,val,call_e58669998b76
13.0,0.325,0.07692307692307693,1.0,0.0,4.384615384615385,3.0,8.986666666666665,0.6739999999999998,1.4619883040935666,0,train,call_e618b7b1fa5b
32.0,0.8,0.0,0.96875,0.0,3.84375,1.0,18.819999999999997,0.4704999999999999,3.791469194312797,1,train,call_e697765a4dfd
33.0,0.825,0.0,0.7575757575757576,0.0,4.0606060606060606,3.0,4.3999999999999995,0.32999999999999996,2.0807833537331692,0,train,call_e69e8ba551e4
27.0,0.675,0.0,0.9629629629629629,0.037037037037037035,4.444444444444445,2.0,5.380000000000001,0.269,2.31023102310231,1,train,call_e6c59d28e6d7
32.0,0.8,0.0,0.875,0.03125,4.1875,3.0,3.819999999999999,0.2864999999999999,2.925989672977624,0,val,call_e9bd33cdb226
6.0,0.15,0.0,0.8333333333333334,0.0,3.5,1.0,11.98,0.2995,0.7430997876857757,0,train,call_eb1c9a5a2c08
43.0,1.075,0.0,0.8604651162790697,0.0,4.069767441860465,2.0,7.44,0.372,3.5714285714285716,1,train,call_ec545493459e
2.0,0.05,0.0,1.0,0.0,6.5,1.0,4.560000000000002,0.11400000000000006,0.867052023121388,0,train,call_ec58505fc522
42.0,1.05,0.0,0.8809523809523809,0.0,4.761904761904762,1.0,13.580000000000002,0.3395,2.7423469387755097,1,train,call_ed020e30c242
8.0,0.2,0.0,0.5,0.0,3.25,1.0,18.740000000000002,0.4685,1.30718954248366,0,train,call_ed041799aed9
37.0,0.925,0.0,0.9459459459459459,0.0,4.027027027027027,1.0,11.280000000000001,0.28200000000000003,3.8784067085953904,1,train,call_ed99e3ea3f0e
16.0,0.4,0.0,0.5,0.0,4.25,0.0,0.0,0.0,0.5563282336578582,0,train,call_ee227bc9d7ac
48.0,1.2,0.020833333333333332,0.9166666666666666,0.0,4.270833333333333,2.0,6.759999999999996,0.3379999999999998,3.5507246376811574,1,val,call_eed2c7389776
18.0,0.45,0.0,0.8888888888888888,0.0,4.277777777777778,2.0,5.960000000000001,0.29800000000000004,1.765799256505577,0,train,call_f003741555a1
40.0,1.0,0.025,0.85,0.0,4.375,2.0,4.479999999999999,0.22399999999999992,3.1674208144796374,1,train,call_f0ad1cf1aa6a
4.0,0.1,0.0,0.5,0.0,3.5,1.0,24.580000000000002,0.6145,0.41322314049586795,1,train,call_f1372119b403
35.0,0.875,0.02857142857142857,0.8571428571428571,0.0,4.6571428571428575,2.0,11.710000000000003,0.5855000000000001,2.3809523809523814,0,val,call_f1b82a4a46f6
20.0,0.5,0.0,1.0,0.0,4.55,2.0,9.01,0.4505,1.933216168717047,0,train,call_f202d4ff9f96
16.0,0.4,0.0,0.9375,0.0,4.375,2.0,12.27,0.6134999999999999,2.542372881355932,1,train,call_f23bfe7d0e9e
27.0,0.675,0.0,0.9629629629629629,0.0,4.444444444444445,2.0,7.020000000000001,0.3510000000000001,2.3494860499265795,1,train,call_f27db4ab1f5a
57.0,1.425,0.017543859649122806,0.7719298245614035,0.0,4.2631578947368425,2.0,7.120000000000003,0.35600000000000015,3.800786369593711,1,train,call_f2ab1c408b36
15.0,0.375,0.0,1.0,0.0,4.533333333333333,2.0,9.770000000000003,0.48850000000000016,1.7021276595744683,0,train,call_f331303c4fb8
21.0,0.525,0.0,0.9047619047619048,0.0,4.380952380952381,1.0,12.219999999999999,0.3055,2.564102564102564,1,train,call_f5251fb3b1d9
35.0,0.875,0.0,0.8571428571428571,0.0,4.457142857142857,4.0,4.524999999999999,0.45249999999999985,3.314917127071822,1,train,call_f68d3459fdc7
59.0,1.475,0.01694915254237288,0.9152542372881356,0.0,4.322033898305085,3.0,4.546666666666666,0.3409999999999999,3.811369509043927,1,val,call_f6ce5de7ac09
48.0,1.2,0.0,0.8333333333333334,0.0,4.229166666666667,1.0,10.739999999999998,0.26849999999999996,3.1400966183574868,1,val,call_f9fbabf70f7e
25.0,0.625,0.08,0.92,0.0,3.76,2.0,8.989999999999998,0.4494999999999999,2.457627118644067,0,val,call_fa26d1186721
44.0,1.1,0.09090909090909091,0.8863636363636364,0.0,3.8863636363636362,3.0,3.866666666666666,0.2899999999999999,2.660217654171705,0,train,call_fa4d7f2897f4
50.0,1.25,0.0,0.82,0.0,4.28,5.0,2.7319999999999998,0.34149999999999997,3.1889290012033693,1,val,call_fa9e18dd83dd
17.0,0.425,0.0,0.9411764705882353,0.0,4.0588235294117645,2.0,9.689999999999998,0.4844999999999999,2.7243589743589736,0,val,call_fb1405943fed
29.0,0.725,0.13793103448275862,0.9310344827586207,0.0,4.206896551724138,1.0,12.04,0.301,3.152173913043477,1,val,call_fc8bda4b3374
24.0,0.6,0.0,0.9166666666666666,0.0,4.583333333333333,3.0,5.1066666666666665,0.383,1.7556179775280896,0,train,call_fce92bad5095
32.0,0.8,0.0,0.75,0.0,4.53125,2.0,6.29,0.3145,2.308707124010555,1,train,call_fdc3a7dac09f
56.0,1.4,0.05357142857142857,0.8035714285714286,0.0,3.6964285714285716,2.0,0.3200000000000003,0.016000000000000014,3.945578231292518,1,train,call_fdc44f969ade
38.0,0.95,0.0,0.9210526315789473,0.0,4.315789473684211,1.0,14.879999999999992,0.3719999999999998,3.0516431924882603,1,train,call_fe828697f60d
21.0,0.525,0.047619047619047616,1.0,0.0,4.095238095238095,1.0,17.54,0.4385,4.069767441860466,1,train,call_fe8e4fc3ef69
48.0,1.2,0.041666666666666664,0.8333333333333334,0.0,4.145833333333333,3.0,0.6266666666666652,0.04699999999999989,2.5169409486931262,1,train,call_feaca5a8cd14
31.0,0.775,0.0,0.9032258064516129,0.0,4.193548387096774,1.0,10.26,0.2565,2.796610169491525,1,train,call_ff4042587962
57.0,1.425,0.08771929824561403,0.7017543859649122,0.0,4.140350877192983,2.0,4.450000000000004,0.2225000000000002,2.7194656488549627,0,train,call_fff8cae57de7
